"iter_num","beta_hat","sigma_hat","beta_lcb","beta_ucb","runtime","beta_true","sigma_true","n"
1,2.03681225735912,1.02349166531172,1.85625291070658,2.21737160401165,0.00463771820068359,2,1,128
2,1.87850518928991,0.989426695980429,1.71087006767011,2.04614031090971,0.00910449028015137,2,1,128
3,1.99178510542919,1.04348168663981,1.79641451778338,2.18715569307501,0.000670671463012695,2,1,128
4,1.9406319416172,1.02290454509726,1.77285908447461,2.10840479875979,0.000590801239013672,2,1,128
5,2.00924589072549,1.0150751263395,1.85081264757009,2.1676791338809,0.00164628028869629,2,1,128
6,2.10400473794282,0.990898198781383,1.94055624301431,2.26745323287134,0.000603675842285156,2,1,128
7,2.00667863425293,1.06724520391438,1.80805113096269,2.20530613754317,0.000572919845581055,2,1,128
8,2.07235070636234,0.95444257371622,1.92092653477868,2.22377487794599,0.000556468963623047,2,1,128
9,1.96118182138877,0.993652567828722,1.79331027540381,2.12905336737373,0.000547647476196289,2,1,128
10,2.00392127902517,1.0407504590405,1.81866301382838,2.18917954422195,0.000567913055419922,2,1,128
11,2.03786993509809,0.980978090617666,1.86867285736481,2.20706701283137,0.000553131103515625,2,1,128
12,1.93158628382774,1.02992823152643,1.74019540812661,2.12297715952887,0.000541448593139648,2,1,128
13,2.00810061590275,1.01703448083122,1.81547275065329,2.20072848115221,0.000542163848876953,2,1,128
14,1.95886244570344,1.0455222693988,1.77405969395405,2.14366519745282,0.000533580780029297,2,1,128
15,2.0333881678384,0.972749592814226,1.87587687772684,2.19089945794995,0.00054621696472168,2,1,128
16,2.03540324173236,0.985808817516713,1.86287173965833,2.20793474380639,0.000551939010620117,2,1,128
17,2.14495608620526,0.920927784506308,1.95220772638851,2.33770444602201,0.00054478645324707,2,1,128
18,1.91674702880307,0.939752742128916,1.73284927389268,2.10064478371347,0.000545740127563477,2,1,128
19,2.00902452979436,1.0357466876889,1.8308872540552,2.18716180553353,0.000542879104614258,2,1,128
20,1.97233113086954,1.02191854999768,1.78138727428289,2.16327498745619,0.000546932220458984,2,1,128
21,2.0449131760361,0.940320129808519,1.89779125775765,2.19203509431455,0.000540971755981445,2,1,128
22,2.08453078660756,0.994310035348782,1.89689813089399,2.27216344232113,0.000546693801879883,2,1,128
23,1.95860211008907,1.05813716699357,1.75942614114241,2.15777807903572,0.000537395477294922,2,1,128
24,1.89228891485525,1.00863720320286,1.70840912557568,2.07616870413483,0.000547647476196289,2,1,128
25,2.08234856673926,0.892055849686783,1.92864591672893,2.23605121674959,0.000547647476196289,2,1,128
