"iter_num","beta_hat","sigma_hat","beta_lcb","beta_ucb","runtime","beta_true","sigma_true","n"
1,2.00151581310717,0.217403649789874,1.96591543798053,2.03711618823381,0.00429105758666992,2,0.25,128
2,2.04529169355408,0.251434434868632,2.00423101051978,2.08635237658838,0.0105955600738525,2,0.25,128
3,1.95856344648454,0.248926068098253,1.912934883647,2.00419200932207,0.000715732574462891,2,0.25,128
4,1.99535472888765,0.2490551742098,1.95336638007623,2.03734307769907,0.000624179840087891,2,0.25,128
5,1.97364723996169,0.246641952589915,1.93279215925113,2.01450232067225,0.000624895095825195,2,0.25,128
6,2.00135634206636,0.251413183756037,1.94940133803329,2.05331134609944,0.00059819221496582,2,0.25,128
7,1.99252841637208,0.219247802574581,1.95091279737145,2.03414403537272,0.000596046447753906,2,0.25,128
8,2.05079657548558,0.263232675217284,1.99926992507355,2.1023232258976,0.000594854354858398,2,0.25,128
9,2.00967150355336,0.24466280081802,1.96824246895384,2.05110053815289,0.000580549240112305,2,0.25,128
10,2.00262459465678,0.23717469873561,1.9605518361175,2.04469735319607,0.000585317611694336,2,0.25,128
11,1.99050269999431,0.253015738088342,1.9432259311278,2.03777946886081,0.00056767463684082,2,0.25,128
12,2.00767128477557,0.258576376477086,1.95507733383634,2.06026523571479,0.000579357147216797,2,0.25,128
13,1.99475225927106,0.265674005955515,1.94864832028118,2.04085619826093,0.000573396682739258,2,0.25,128
14,1.9957198102601,0.22396051187155,1.95458716306342,2.03685245745677,0.000570058822631836,2,0.25,128
15,1.99489135096596,0.249851289073772,1.9519985916976,2.03778411023432,0.000590085983276367,2,0.25,128
16,1.97420200555929,0.24473192777339,1.93372224950958,2.014681761609,0.000571489334106445,2,0.25,128
17,2.01835750676347,0.259587688176341,1.973142937892,2.06357207563494,0.000580549240112305,2,0.25,128
18,1.98700710242088,0.243507879913412,1.94640069277952,2.02761351206224,0.000580072402954102,2,0.25,128
19,1.98254037288801,0.259524060079128,1.93483594096975,2.03024480480627,0.00055694580078125,2,0.25,128
20,1.98535537755246,0.269100257901882,1.93114735884726,2.03956339625767,0.000577211380004883,2,0.25,128
21,1.98287343105864,0.241861849513332,1.9408750671815,2.02487179493579,0.000574350357055664,2,0.25,128
22,2.02556247981944,0.23981500330668,1.98733071069597,2.06379424894292,0.000611066818237305,2,0.25,128
23,1.97703281674501,0.265595457738439,1.9308181558532,2.02324747763682,0.000585317611694336,2,0.25,128
24,2.00960256766689,0.244811606257782,1.9681138642988,2.05109127103498,0.000569820404052734,2,0.25,128
25,2.01312646332841,0.213241262948913,1.9743500159347,2.05190291072212,0.000570297241210938,2,0.25,128
26,2.02822642927408,0.236029384495543,1.98454134271508,2.07191151583308,0.000568389892578125,2,0.25,128
27,1.98252837706665,0.22038115436689,1.94053688316324,2.02451987097005,0.000590801239013672,2,0.25,128
28,2.04389105555082,0.256322690814198,2.001834257598,2.08594785350363,0.000602483749389648,2,0.25,128
29,1.97459719901449,0.243646123249459,1.93507807889558,2.01411631913339,0.000574827194213867,2,0.25,128
30,2.02488264730294,0.257105518639372,1.97692447676872,2.07284081783716,0.000570058822631836,2,0.25,128
31,2.04157826653705,0.231930617999577,1.99853048413256,2.08462604894155,0.000561714172363281,2,0.25,128
32,1.96104991907284,0.25413248590732,1.91884841466068,2.003251423485,0.000565290451049805,2,0.25,128
33,1.98309600099458,0.263840396576734,1.93510710691937,2.03108489506979,0.000566720962524414,2,0.25,128
34,2.00671499356861,0.263823433026428,1.95779557983109,2.05563440730612,0.00056910514831543,2,0.25,128
35,2.0357134237957,0.265009511588024,1.98777447776164,2.08365236982976,0.000599384307861328,2,0.25,128
36,1.99355084037137,0.251421174973897,1.94512758632951,2.04197409441322,0.000565052032470703,2,0.25,128
37,1.99611585547058,0.257054269253925,1.95424782820283,2.03798388273834,0.000570058822631836,2,0.25,128
38,2.03376518424934,0.277200410140113,1.98697845104897,2.08055191744971,0.000569343566894531,2,0.25,128
39,2.00717926760462,0.233632953158418,1.96772094028559,2.04663759492364,0.000556468963623047,2,0.25,128
40,1.97218866796631,0.26586022357194,1.91874909029302,2.0256282456396,0.00168871879577637,2,0.25,128
41,2.01477952767215,0.218077184652128,1.98149636126134,2.04806269408297,0.000638961791992188,2,0.25,128
42,2.01111301916038,0.276601654834582,1.96718435175456,2.0550416865662,0.000593423843383789,2,0.25,128
43,2.03440131746275,0.228908351099106,1.99561436907413,2.07318826585136,0.000581264495849609,2,0.25,128
44,2.00582911840855,0.262244990712563,1.95970468892149,2.05195354789562,0.000580549240112305,2,0.25,128
45,1.99546071720927,0.231028525895654,1.95360400015525,2.03731743426329,0.000585317611694336,2,0.25,128
46,2.01866162173316,0.232436964152662,1.97782967591915,2.05949356754717,0.000575780868530273,2,0.25,128
47,2.01326842247108,0.251610973750445,1.97270965300872,2.05382719193344,0.000558137893676758,2,0.25,128
48,2.01013891616289,0.245381003602235,1.96963562954782,2.05064220277796,0.000627279281616211,2,0.25,128
49,1.99849865225848,0.245387862546523,1.95715640826366,2.0398408962533,0.000560283660888672,2,0.25,128
50,1.99703834371353,0.240966432710064,1.95789736000309,2.03617932742397,0.00057673454284668,2,0.25,128
51,1.98259845754964,0.238185140218503,1.94049732918903,2.02469958591026,0.000573635101318359,2,0.25,128
52,2.01729857766703,0.252550405777107,1.97094901318674,2.06364814214732,0.000576972961425781,2,0.25,128
53,1.98147921283911,0.252225270919882,1.93739261226079,2.02556581341744,0.000583887100219727,2,0.25,128
