"iter_num","beta_hat","sigma_hat","beta_lcb","beta_ucb","runtime","beta_true","sigma_true","n"
1,8.01651760569794,0.25062670222036,7.95894906313286,8.07408614826301,0.00400853157043457,8,0.25,64
2,7.9883385763022,0.269913002799404,7.91488484819113,8.06179230441326,0.0111083984375,8,0.25,64
3,7.98415238699487,0.247478497906557,7.92669825744517,8.04160651654457,0.000774383544921875,8,0.25,64
4,7.9894430722457,0.250435246930069,7.92347050190542,8.05541564258597,0.00064539909362793,8,0.25,64
5,8.01575802765846,0.264980265149158,7.94554883183148,8.08596722348544,0.000640630722045898,8,0.25,64
6,8.06449135622479,0.237149073201926,8.01406583803639,8.11491687441318,0.000611305236816406,8,0.25,64
7,8.01343802927107,0.25851464638912,7.95159163612525,8.07528442241688,0.000585794448852539,8,0.25,64
8,8.00854668238203,0.264345132263956,7.95229132493288,8.06480203983118,0.000604867935180664,8,0.25,64
9,7.99758372635715,0.265135039630633,7.93757621725483,8.05759123545947,0.000555276870727539,8,0.25,64
10,8.00433693546896,0.262846045077247,7.94625597704643,8.0624178938915,0.000596523284912109,8,0.25,64
11,8.05600243998483,0.276062486126759,7.98507975235602,8.12692512761364,0.000599384307861328,8,0.25,64
12,8.03930041530113,0.223641469868627,7.96734412573201,8.11125670487026,0.000589370727539062,8,0.25,64
13,8.00590035414436,0.245543631306983,7.94526302140892,8.0665376868798,0.000591039657592773,8,0.25,64
14,8.00422867942206,0.231521551859321,7.9441874087648,8.06426995007931,0.000580549240112305,8,0.25,64
15,8.01417861499672,0.270684207847874,7.94572011921422,8.08263711077923,0.000624895095825195,8,0.25,64
16,7.95993135721304,0.23593655378519,7.890536811814,8.02932590261207,0.000585556030273438,8,0.25,64
17,7.95646803667683,0.242463951666218,7.88786448336502,8.02507158998864,0.000578403472900391,8,0.25,64
18,8.03079686130415,0.236201917410977,7.96430966164574,8.09728406096257,0.000573396682739258,8,0.25,64
19,8.01550352064369,0.248503000213253,7.94565737333776,8.08534966794963,0.000565767288208008,8,0.25,64
20,7.99256341571864,0.245175293755873,7.93569668249225,8.04943014894502,0.000557184219360352,8,0.25,64
21,7.97201947051455,0.211468767862564,7.91031700477977,8.03372193624932,0.000586986541748047,8,0.25,64
22,7.9874433431745,0.238253573801748,7.92958851462352,8.04529817172547,0.0005645751953125,8,0.25,64
23,7.98438425326668,0.244514366175474,7.9200161620927,8.04875234444067,0.000567197799682617,8,0.25,64
24,7.98363291542365,0.247591995457452,7.91856932670366,8.04869650414363,0.000555276870727539,8,0.25,64
25,8.02877224679756,0.245500385735285,7.97195166369305,8.08559282990207,0.000572681427001953,8,0.25,64
26,8.01531136633332,0.255157183331949,7.95406142962311,8.07656130304354,0.00057220458984375,8,0.25,64
27,8.02248827566694,0.237430524205904,7.95831283455604,8.08666371677784,0.000576257705688477,8,0.25,64
28,7.94881021540905,0.263596334477875,7.89087037381033,8.00675005700778,0.000592470169067383,8,0.25,64
29,7.9854665821893,0.224684309125812,7.92636088675308,8.04457227762552,0.000561237335205078,8,0.25,64
30,8.00678987883206,0.255216910500937,7.94186419044725,8.07171556721687,0.00055694580078125,8,0.25,64
31,7.97639459509097,0.241309226774518,7.91017190066878,8.04261728951315,0.000548362731933594,8,0.25,64
32,7.99638352991085,0.230637539438916,7.94428177488859,8.0484852849331,0.000558137893676758,8,0.25,64
33,7.99449585401955,0.233551819004336,7.93899963574001,8.04999207229909,0.000564336776733398,8,0.25,64
