"iter_num","beta_hat","sigma_hat","beta_lcb","beta_ucb","runtime","beta_true","sigma_true","n"
1,1.98851461568927,0.483502306857601,1.86897995678125,2.1080492745973,0.00385499000549316,2,0.5,64
2,1.97690494987463,0.526685883330063,1.83069687873669,2.12311302101257,0.0101065635681152,2,0.5,64
3,1.96671845257712,0.589099262057762,1.81523362698996,2.11820327816428,0.000702381134033203,2,0.5,64
4,1.9863181101705,0.485804584737641,1.88367424466394,2.08896197567707,0.000581502914428711,2,0.5,64
5,1.94731005259789,0.530736582558185,1.82063405253629,2.07398605265948,0.000578165054321289,2,0.5,64
6,2.11225499226966,0.534171598682809,1.97499567302674,2.24951431151259,0.000576019287109375,2,0.5,64
7,1.94624457432625,0.396755938222552,1.84419450510293,2.04829464354957,0.000564336776733398,2,0.5,64
8,1.98655238893321,0.51119596591513,1.84713948145953,2.12596529640688,0.000574350357055664,2,0.5,64
9,2.05488316875882,0.509142607149302,1.94872823637288,2.16103810114475,0.000590801239013672,2,0.5,64
10,2.08318658492947,0.413209792777085,1.97612813031026,2.19024503954868,0.000557899475097656,2,0.5,64
11,1.96530482895225,0.578495788419247,1.81471933468352,2.11589032322099,0.000572681427001953,2,0.5,64
12,1.9143061434931,0.588843755355738,1.77553545946297,2.05307682752323,0.000551939010620117,2,0.5,64
13,2.03376029383597,0.477722859244572,1.92014705543934,2.14737353223261,0.000565052032470703,2,0.5,64
14,2.05333859556748,0.527577922982443,1.91695422052338,2.18972297061159,0.000566720962524414,2,0.5,64
15,2.02521476031412,0.416067323194016,1.90661194615412,2.14381757447411,0.000557661056518555,2,0.5,64
16,2.07088099642807,0.497841787112954,1.94367471516123,2.19808727769491,0.000602483749389648,2,0.5,64
17,2.0604450612954,0.464790549227532,1.94299821125744,2.17789191133335,0.000559806823730469,2,0.5,64
18,1.94791927836915,0.456253618652427,1.84068042326515,2.05515813347315,0.000560522079467773,2,0.5,64
