"iter_num","beta_hat","sigma_hat","beta_lcb","beta_ucb","runtime","beta_true","sigma_true","n"
1,2.02948012929516,0.461643565862432,1.97700248657908,2.08195777201124,0.00411105155944824,2,0.5,256
2,1.99070490352504,0.524479977594924,1.92588643554708,2.055523371503,0.0107078552246094,2,0.5,256
3,2.02669043437117,0.484998364968946,1.96622553589602,2.08715533284632,0.000763177871704102,2,0.5,256
4,2.06036601056604,0.533524711919273,1.99601418119516,2.12471783993691,0.000653743743896484,2,0.5,256
5,1.92649306058714,0.524606357250511,1.86151023472962,1.99147588644467,0.000646591186523438,2,0.5,256
6,1.96495796186676,0.494045031126579,1.90750630081605,2.02240962291746,0.00063633918762207,2,0.5,256
7,1.99854069326645,0.514952253846877,1.9294146193716,2.06766676716131,0.000623941421508789,2,0.5,256
8,1.99166081712598,0.456274132263453,1.93337316069125,2.04994847356072,0.000596046447753906,2,0.5,256
9,1.98058036780043,0.536059290104914,1.917472361941,2.04368837365986,0.00062870979309082,2,0.5,256
10,1.99182293599595,0.47164496138224,1.92972641728648,2.05391945470542,0.000610828399658203,2,0.5,256
11,1.98409885761512,0.472046586287995,1.92801309074355,2.04018462448668,0.000607967376708984,2,0.5,256
12,2.01259995293022,0.489646540858218,1.95163856642541,2.07356133943503,0.000624179840087891,2,0.5,256
13,2.00457195614556,0.511474696711253,1.94092547450897,2.06821843778216,0.000622034072875977,2,0.5,256
14,2.02239964405502,0.449909871396091,1.96532194724595,2.07947734086409,0.000601053237915039,2,0.5,256
15,1.99299118033584,0.474710800255474,1.93593799876912,2.05004436190257,0.000635385513305664,2,0.5,256
16,1.96967730085835,0.499637449231419,1.90898587803226,2.03036872368444,0.000616550445556641,2,0.5,256
17,2.04067690289958,0.481885542803702,1.98124172932035,2.10011207647882,0.000600337982177734,2,0.5,256
18,1.95591937587072,0.492826047918383,1.89658165797525,2.0152570937662,0.0006103515625,2,0.5,256
19,2.02864473934239,0.523527189479961,1.97171477782114,2.08557470086364,0.000597953796386719,2,0.5,256
20,1.96873330681018,0.501200351850303,1.90403799621059,2.03342861740977,0.0006103515625,2,0.5,256
21,1.96519695109006,0.477541763512005,1.90778545585341,2.02260844632671,0.000635623931884766,2,0.5,256
22,1.99272574760591,0.465008696714866,1.93693198258506,2.04851951262676,0.000606060028076172,2,0.5,256
23,1.94061934926804,0.514556755178178,1.87828513191534,2.00295356662074,0.000613927841186523,2,0.5,256
24,2.03763796443542,0.493564236717459,1.97797358305287,2.09730234581798,0.000616788864135742,2,0.5,256
25,2.02369987033525,0.50332018217267,1.95996500171274,2.08743473895777,0.000606536865234375,2,0.5,256
26,2.05339206516243,0.541212313315705,1.98454867764251,2.12223545268235,0.000615119934082031,2,0.5,256
27,2.02632378582119,0.466478220643786,1.96264097943275,2.09000659220964,0.000606060028076172,2,0.5,256
28,2.02615083637269,0.474456728534323,1.96493617394836,2.08736549879703,0.000620603561401367,2,0.5,256
