"iter_num","beta_hat","sigma_hat","beta_lcb","beta_ucb","runtime","beta_true","sigma_true","n"
1,0.999771985423854,0.251519828973343,0.935945659568256,1.06359831127945,0.00462698936462402,1,0.25,64
2,1.01655600167293,0.269308813865046,0.952154325471837,1.08095767787403,0.0101025104522705,1,0.25,64
3,1.0098579310039,0.241499687089172,0.956892401476094,1.06282346053171,0.000667333602905273,1,0.25,64
4,0.961466394440262,0.230453462087059,0.908410900606927,1.0145218882736,0.000587224960327148,1,0.25,64
5,1.03432385131786,0.211614114775018,0.989124724059815,1.07952297857591,0.000573873519897461,1,0.25,64
6,0.971533772583783,0.255163184945804,0.91412425484437,1.0289432903232,0.000583410263061523,1,0.25,64
7,1.01465773574508,0.273410964601676,0.951960220158313,1.07735525133185,0.000571727752685547,1,0.25,64
8,0.99226621760759,0.241327818036023,0.930721825658437,1.05381060955674,0.00055694580078125,1,0.25,64
9,0.985189178835639,0.256763676810609,0.919984135493938,1.05039422217734,0.000562667846679688,1,0.25,64
10,0.982273653485074,0.212124408329498,0.932844197417639,1.03170310955251,0.000557184219360352,1,0.25,64
11,1.01166010794701,0.240488687949125,0.95586072050041,1.0674594953936,0.000564098358154297,1,0.25,64
12,1.0082973739826,0.244857734756407,0.941372669509017,1.07522207845618,0.000550746917724609,1,0.25,64
13,1.00662264080245,0.208085006506666,0.962632858121822,1.05061242348308,0.000555276870727539,1,0.25,64
14,1.00224724776525,0.28078075131652,0.92342702207259,1.0810674734579,0.00056147575378418,1,0.25,64
15,0.980824832221939,0.208925690951927,0.927365563775267,1.03428410066861,0.000543355941772461,1,0.25,64
16,0.9516852524806,0.245127066522375,0.888351922787303,1.0150185821739,0.0005645751953125,1,0.25,64
17,1.00449516196328,0.245372365013201,0.948465975402924,1.06052434852363,0.000563621520996094,1,0.25,64
18,0.973437514085612,0.261061493519733,0.91836241860907,1.02851260956215,0.000558853149414062,1,0.25,64
19,0.979035530066387,0.250565136371374,0.911634913635929,1.04643614649685,0.000542163848876953,1,0.25,64
20,1.01234281967784,0.241780153764672,0.945729741122676,1.07895589823301,0.000557661056518555,1,0.25,64
21,0.963588272050852,0.233388720444995,0.906167280321945,1.02100926377976,0.000563144683837891,1,0.25,64
22,1.00030739229626,0.292228865727548,0.925969926478935,1.07464485811358,0.000547409057617188,1,0.25,64
23,0.95340963530369,0.228119722506235,0.888353975871035,1.01846529473635,0.000566720962524414,1,0.25,64
24,1.01924536411154,0.240458653457383,0.952601848453956,1.08588887976912,0.00054931640625,1,0.25,64
25,1.00431607180856,0.255618613479959,0.94576290650421,1.06286923711291,0.000558376312255859,1,0.25,64
26,1.06605796785774,0.249820339079898,1.0076689524615,1.12444698325398,0.000555753707885742,1,0.25,64
27,0.992305192669797,0.2575374466932,0.926182579938615,1.05842780540098,0.000566244125366211,1,0.25,64
28,0.937450582882342,0.256482922289612,0.872206823975237,1.00269434178945,0.000579357147216797,1,0.25,64
