"iter_num","beta_hat","sigma_hat","beta_lcb","beta_ucb","runtime","beta_true","sigma_true","n"
1,1.9198197654173,1.01651037743884,1.83335822728112,2.00628130355347,0.00391745567321777,2,1,512
2,1.99099199659899,0.985407444660051,1.90618072469408,2.0758032685039,0.0102965831756592,2,1,512
3,2.01133114223694,1.03084015086676,1.91415845543835,2.10850382903554,0.00078892707824707,2,1,512
4,2.05077888685121,1.02615753766501,1.96300144847946,2.13855632522296,0.000690698623657227,2,1,512
5,1.97521888923119,0.96113286939235,1.88662673263679,2.06381104582559,0.000682353973388672,2,1,512
6,1.9557470212012,0.964687403881044,1.87054835814862,2.04094568425378,0.00067591667175293,2,1,512
7,1.96987881739944,1.03668654726294,1.87801816299455,2.06173947180434,0.000649452209472656,2,1,512
8,1.90993536499827,1.01144642258129,1.82334045259941,1.99653027739713,0.000647306442260742,2,1,512
9,2.07127927839366,0.994546518435586,1.98467983528873,2.15787872149859,0.000646352767944336,2,1,512
10,2.00813762741089,0.951303030773345,1.92591446450548,2.09036079031629,0.000637292861938477,2,1,512
11,2.040123716366,1.0608948465129,1.94210699237991,2.13814044035209,0.000639200210571289,2,1,512
12,1.96404622905454,0.991645640490831,1.88130338287251,2.04678907523658,0.00064539909362793,2,1,512
13,2.06680008014127,1.01606141322243,1.97362622599659,2.15997393428595,0.000639200210571289,2,1,512
14,1.97922150529187,0.968672389377049,1.89447095816147,2.06397205242226,0.000654220581054688,2,1,512
15,2.02282607793451,0.948687420804527,1.94113037429724,2.10452178157177,0.000643253326416016,2,1,512
16,2.0866946753566,0.977237047761494,2.00437786858209,2.16901148213111,0.00063323974609375,2,1,512
17,1.95651201452469,0.972264598522908,1.87417306552552,2.03885096352386,0.000646829605102539,2,1,512
18,1.97433084043608,0.971016914336043,1.89211354977526,2.05654813109689,0.000642538070678711,2,1,512
19,2.05190742607738,1.0393120549621,1.95805825887988,2.14575659327488,0.000645875930786133,2,1,512
20,2.02272618892297,0.931687767239274,1.94030254047212,2.10514983737383,0.000647783279418945,2,1,512
21,1.98571203760377,1.02721745243656,1.90078459128715,2.07063948392039,0.000650882720947266,2,1,512
22,2.01486060770282,1.01372950331315,1.92896617129966,2.10075504410597,0.00063776969909668,2,1,512
23,2.12098523974069,1.02007465230749,2.03058534771044,2.21138513177094,0.00064849853515625,2,1,512
24,1.93794655266801,0.966202473571288,1.85490034338355,2.02099276195246,0.000650405883789062,2,1,512
25,1.98306584798968,1.01919591266353,1.89612286750177,2.07000882847758,0.000643491744995117,2,1,512
26,1.96569878195,0.954526340825313,1.87822990387389,2.0531676600261,0.000649929046630859,2,1,512
27,2.02102123070115,1.01218423169434,1.93463542570531,2.10740703569698,0.000644207000732422,2,1,512
28,2.02843150085792,0.996325053088106,1.94504756170552,2.11181544001033,0.000622987747192383,2,1,512
29,1.95089002784926,0.948788508053209,1.86760673101532,2.0341733246832,0.000626087188720703,2,1,512
30,2.04834646082269,0.926761162860971,1.96859734132754,2.12809558031785,0.0006256103515625,2,1,512
31,1.95397904186899,1.00623718382909,1.85993034997414,2.04802773376385,0.000621557235717773,2,1,512
32,1.94101927875323,0.969330855338279,1.85799641663273,2.02404214087374,0.000640392303466797,2,1,512
33,2.08814145507909,0.965791105908132,2.00739760607028,2.1688853040879,0.000616550445556641,2,1,512
34,2.03861664500372,0.971240746979904,1.95355203182273,2.12368125818472,0.00061798095703125,2,1,512
35,2.01479768879137,0.996289738868556,1.92562286114017,2.10397251644257,0.000621795654296875,2,1,512
36,1.97419387329648,1.04157763741549,1.88644475550423,2.06194299108874,0.000626325607299805,2,1,512
37,2.00455396099799,1.00152605732224,1.91894655944083,2.09016136255515,0.0006256103515625,2,1,512
38,2.03836875509306,0.989904917238575,1.95178039529536,2.12495711489077,0.000631093978881836,2,1,512
39,2.04817268347522,0.998162674708359,1.96224288831377,2.13410247863667,0.00061488151550293,2,1,512
40,2.00310476792234,0.993819002770117,1.91411320389128,2.0920963319534,0.00168943405151367,2,1,512
41,1.94127442961816,1.04585103446627,1.85230759118483,2.03024126805149,0.000715494155883789,2,1,512
42,2.000108389753,1.03457980237397,1.91632873017212,2.08388804933389,0.000666141510009766,2,1,512
43,2.03208023081737,1.02684779782531,1.94046498822933,2.12369547340542,0.000664234161376953,2,1,512
44,2.08012144698236,0.976665099708913,1.99615765880733,2.16408523515739,0.000665187835693359,2,1,512
45,2.0354923618882,0.999047434628347,1.9506148725512,2.12036985122519,0.000648021697998047,2,1,512
46,1.97556593128029,0.99464377246966,1.88817396963996,2.06295789292062,0.000647783279418945,2,1,512
47,1.98471171154449,1.00487940893947,1.89657919036626,2.07284423272272,0.000647068023681641,2,1,512
48,1.94639735565696,1.01754765128534,1.86113601767263,2.03165869364129,0.000635623931884766,2,1,512
49,2.0932903814532,1.00512165863791,2.00898302152056,2.17759774138584,0.000631809234619141,2,1,512
50,1.89736391666351,0.992972588300232,1.80762949161387,1.98709834171314,0.000638961791992188,2,1,512
51,1.92936675786321,1.04485300664322,1.83904892690548,2.01968458882095,0.000638961791992188,2,1,512
52,2.05822236596954,0.970240493821984,1.96723956820284,2.14920516373624,0.000645875930786133,2,1,512
53,1.97136676123841,1.04231302568818,1.88531167366566,2.05742184881117,0.000649929046630859,2,1,512
54,2.01862237994075,1.0170377739876,1.92937805453728,2.10786670534422,0.000649213790893555,2,1,512
55,2.03692540470794,1.00060465272082,1.94490099330021,2.12894981611566,0.00065159797668457,2,1,512
56,1.99303672533426,1.04751298824291,1.90031868449308,2.08575476617543,0.000642299652099609,2,1,512
57,1.97746217302477,1.00099506356439,1.88852709453479,2.06639725151475,0.000634670257568359,2,1,512
58,2.09061461177853,0.957484128218906,2.00329357596819,2.17793564758886,0.000631332397460938,2,1,512
59,1.96784569622327,0.999289692582524,1.88150367631488,2.05418771613167,0.000652790069580078,2,1,512
60,2.03879918374318,0.997319973524347,1.95263797761496,2.12496038987139,0.000632286071777344,2,1,512
61,2.06488440621388,1.01159684918753,1.97541578037198,2.15435303205578,0.000630378723144531,2,1,512
62,1.98486065968572,1.00563374180461,1.89901419526725,2.07070712410419,0.000632762908935547,2,1,512
63,2.00373345334481,1.02262775640422,1.91615818338736,2.09130872330225,0.000630617141723633,2,1,512
64,2.05470984241229,0.985499682699834,1.97276421622879,2.13665546859578,0.000650405883789062,2,1,512
65,1.97511499961298,0.962186258499472,1.89478902924859,2.05544096997736,0.000654458999633789,2,1,512
66,2.00316380572084,1.01751847480562,1.91432300482782,2.09200460661386,0.000638961791992188,2,1,512
67,1.98285077698284,1.01701457909231,1.89858362547958,2.06711792848611,0.000641584396362305,2,1,512
68,2.00112633615888,0.968421349134605,1.92119364267983,2.08105902963793,0.000635862350463867,2,1,512
69,2.01148424958861,0.969483877914451,1.93054405576775,2.09242444340947,0.00063014030456543,2,1,512
70,1.9102806326838,0.959671716170614,1.82790493064387,1.99265633472373,0.000629425048828125,2,1,512
71,2.01400955401292,1.00812083895031,1.93116633737777,2.09685277064807,0.000638246536254883,2,1,512
72,2.02379127461388,1.02904050387169,1.9332643514356,2.11431819779215,0.000625848770141602,2,1,512
73,1.95170752367517,0.974048994583268,1.86613837179806,2.03727667555229,0.00063776969909668,2,1,512
74,1.93530376086764,1.03569855190995,1.84297019298072,2.02763732875455,0.000627279281616211,2,1,512
75,1.99510525369969,1.02258062836603,1.90958374106815,2.08062676633124,0.000620841979980469,2,1,512
76,2.05116099031292,1.01487801602572,1.96387869477853,2.13844328584731,0.000630378723144531,2,1,512
77,1.95755063362496,1.0111135193353,1.86646084324883,2.04864042400108,0.000622272491455078,2,1,512
78,2.06742746236277,0.995888799221243,1.97586159573109,2.15899332899445,0.00166511535644531,2,1,512
79,2.04712590763515,0.976820892590808,1.9586670834663,2.135584731804,0.000662565231323242,2,1,512
80,1.98408414790625,1.01529425217868,1.89453915974296,2.07362913606953,0.000693798065185547,2,1,512
81,2.04568441268465,0.990260192161206,1.95852274580665,2.13284607956265,0.000637531280517578,2,1,512
82,2.03233028392194,1.06979934383668,1.93771767117463,2.12694289666925,0.000646591186523438,2,1,512
83,2.00829774197968,1.05618588618351,1.91313411721325,2.10346136674611,0.000642776489257812,2,1,512
84,1.99896503961595,0.996800224639491,1.90867875922981,2.08925132000209,0.000627279281616211,2,1,512
85,1.91714354501569,0.987351622082715,1.83238912988718,2.0018979601442,0.000634431838989258,2,1,512
86,1.97995680237688,1.03042727075729,1.8891788196897,2.07073478506406,0.000637292861938477,2,1,512
87,2.00541093431932,1.01152683305043,1.91421283008849,2.09660903855015,0.000626325607299805,2,1,512
88,2.01911619212841,0.995249865250236,1.93434529902245,2.10388708523437,0.000633478164672852,2,1,512
89,2.14316462878734,1.0241140160357,2.05214872440328,2.23418053317141,0.000635147094726562,2,1,512
90,1.97524152613931,1.02733810940765,1.88540819910063,2.06507485317799,0.000634431838989258,2,1,512
91,2.08585017988973,1.06204916174784,1.99728334270286,2.1744170170766,0.000634193420410156,2,1,512
92,2.06246369537113,1.02414675917197,1.97622146237379,2.14870592836847,0.000622034072875977,2,1,512
93,2.0054860853414,0.98772660629627,1.91826958740291,2.09270258327989,0.000630617141723633,2,1,512
94,1.99660779202521,0.961570123568299,1.91680338054644,2.07641220350398,0.000635623931884766,2,1,512
95,2.01469110204026,0.954588462775537,1.93273658942997,2.09664561465055,0.000636816024780273,2,1,512
96,2.06814234944566,0.971943519716188,1.98345070918684,2.15283398970449,0.0006256103515625,2,1,512
97,2.03587856246103,0.964339425138568,1.95401968556804,2.11773743935403,0.00063633918762207,2,1,512
98,2.08409866342019,0.948637640124451,1.99866340262703,2.16953392421335,0.000638008117675781,2,1,512
99,2.06807741551771,0.974366090733887,1.9815244579066,2.15463037312882,0.000641822814941406,2,1,512
100,2.03175723469125,1.00704342656452,1.94508553062838,2.11842893875412,0.000642299652099609,2,1,512
