"iter_num","beta_hat","sigma_hat","beta_lcb","beta_ucb","runtime","beta_true","sigma_true","n"
1,3.98747096094838,0.471521003646777,3.93173763958961,4.04320428230715,0.00470066070556641,4,0.5,256
2,4.01898264080574,0.511873095502967,3.95130397670334,4.08666130490814,0.00918841361999512,4,0.5,256
3,3.95977091674936,0.477763876664086,3.90215617630876,4.01738565718996,0.000696897506713867,4,0.5,256
4,3.98329015144948,0.487781551493074,3.9251876548035,4.04139264809547,0.000601291656494141,4,0.5,256
5,3.97685730659943,0.499078560531558,3.911242494883,4.04247211831586,0.00155925750732422,4,0.5,256
6,3.98503042924457,0.5127002283396,3.91700512236947,4.05305573611966,0.000612974166870117,4,0.5,256
7,3.96014771006634,0.489591473825232,3.89644170954727,4.0238537105854,0.000586032867431641,4,0.5,256
8,4.08045182396506,0.483896791855983,4.01711873909806,4.14378490883207,0.000584840774536133,4,0.5,256
9,4.00156098562953,0.458879604375284,3.94896986314566,4.05415210811339,0.000572443008422852,4,0.5,256
10,4.01019121772181,0.453873291421759,3.95781474298146,4.06256769246217,0.000577926635742188,4,0.5,256
11,3.93546603189851,0.504125748930958,3.87357650746497,3.99735555633205,0.000572681427001953,4,0.5,256
12,4.02741187683786,0.506392334531509,3.96742889177067,4.08739486190505,0.000561952590942383,4,0.5,256
13,4.0223813948317,0.495162310099431,3.96619946131746,4.07856332834594,0.000573873519897461,4,0.5,256
14,3.98479415688233,0.492154591426024,3.92243140634557,4.04715690741909,0.000568866729736328,4,0.5,256
15,3.98320838893895,0.501636725568052,3.92054991470339,4.04586686317452,0.000578880310058594,4,0.5,256
16,3.99688475228571,0.544282911721319,3.93259418737203,4.06117531719939,0.000566959381103516,4,0.5,256
17,3.99963358282328,0.508757549286273,3.9338834564506,4.06538370919596,0.000564098358154297,4,0.5,256
18,4.0257104189031,0.494084442316874,3.96237755422172,4.08904328358449,0.000564813613891602,4,0.5,256
19,3.97190638970836,0.4730897887389,3.91046999960407,4.03334277981265,0.000555276870727539,4,0.5,256
20,4.01200182997476,0.497261465231068,3.9493463306581,4.07465732929141,0.000558853149414062,4,0.5,256
21,3.99357185821668,0.505620504561421,3.93356798702097,4.0535757294124,0.00055384635925293,4,0.5,256
22,4.00264220608974,0.533814457693751,3.93666616265475,4.06861824952473,0.000556707382202148,4,0.5,256
23,4.05145919961787,0.501479710004105,3.98446294038542,4.11845545885031,0.00153183937072754,4,0.5,256
24,4.03290950139341,0.465880432879174,3.97437024833815,4.09144875444866,0.000581741333007812,4,0.5,256
25,3.93841285003572,0.499740874815346,3.87571128506682,4.00111441500462,0.000571727752685547,4,0.5,256
26,3.98040561651657,0.494922902397279,3.92042378992702,4.04038744310612,0.000565528869628906,4,0.5,256
27,3.96405231458493,0.503214735431361,3.9028242175544,4.02528041161547,0.00057530403137207,4,0.5,256
28,3.99861911747004,0.488026834157603,3.94040499091924,4.05683324402084,0.00055694580078125,4,0.5,256
29,3.99292609415728,0.527909739786005,3.92343651800788,4.06241567030668,0.000542640686035156,4,0.5,256
30,3.99816421046062,0.469865019784778,3.9393680003257,4.05696042059554,0.000560760498046875,4,0.5,256
31,4.00516288416711,0.52634318068806,3.93856107709477,4.07176469123945,0.000546455383300781,4,0.5,256
32,4.00731816639401,0.485641891458527,3.94420864028909,4.07042769249894,0.000545024871826172,4,0.5,256
33,3.98712650670527,0.51092192452726,3.92362817248262,4.05062484092791,0.000543832778930664,4,0.5,256
34,3.95480229916434,0.467267380538764,3.89727714128959,4.0123274570391,0.000555753707885742,4,0.5,256
35,3.98797029974153,0.529917546749178,3.92101054075338,4.05493005872968,0.000549793243408203,4,0.5,256
36,3.94576307766585,0.498633557435921,3.87615575375672,4.01537040157498,0.000545501708984375,4,0.5,256
37,3.97751014435067,0.514191119777952,3.91412125888855,4.04089902981279,0.000555276870727539,4,0.5,256
38,4.02141437417695,0.519957341950394,3.95938495546542,4.08344379288847,0.000560760498046875,4,0.5,256
39,3.98411787854053,0.490098467150579,3.92492090254929,4.04331485453177,0.000566005706787109,4,0.5,256
40,4.03298685341198,0.473296892756914,3.97289146730078,4.09308223952318,0.00136876106262207,4,0.5,256
41,3.97226450826883,0.523984959578309,3.90492357324373,4.03960544329394,0.00161981582641602,4,0.5,256
42,4.01424662400256,0.485580810341075,3.94976198603875,4.07873126196637,0.000598907470703125,4,0.5,256
43,3.94915873231911,0.484977748826458,3.88884835963902,4.0094691049992,0.000581264495849609,4,0.5,256
44,4.00177765813278,0.524144675411111,3.9360745813427,4.06748073492287,0.000576972961425781,4,0.5,256
45,4.04353648601869,0.494318127807876,3.98040624184511,4.10666673019227,0.000572681427001953,4,0.5,256
46,3.99930987005173,0.434489092291115,3.94932814297421,4.04929159712924,0.000576972961425781,4,0.5,256
